AT,C,Mn,Cu,Si,Ni,Cr,Mo,V,Al,W,N,Co,t,T
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,2457.65699,698.0923
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,2607.6339,703.95728
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,2785.03298,709.27241
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,3033.81561,715.13739
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,3326.6445,720.45253
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,3647.73772,724.11814
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,4039.50709,728.33359
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,4444.00739,732.18248
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,4937.51842,735.48153
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,5503.91694,738.78058
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,6929.70745,744.46228
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,7801.27525,747.21148
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,8667.6139,749.96069
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,9504.22631,752.52662
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,10686.91244,753.80958
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,11737.38957,756.00895
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,12932.86964,758.02504
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,14389.0002,760.04112
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,16112.93158,762.05721
980,0.11,0.62,0.0,0.31,0.15,13.24,0.02,0.0,0.0,0.0,0.0,0.0,17985.16367,763.15689
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,4490.32955,709.69057
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,4536.02021,715.89094
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,4723.47958,721.54423
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,4935.3129,727.56224
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,5279.90929,731.93897
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,5803.13854,737.22753
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,6356.7309,741.78663
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,7105.55894,745.981
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,7836.10617,749.62828
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,8759.2058,753.64028
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,9857.35339,756.55811
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,10775.68783,758.92884
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,11863.90325,762.02902
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,15246.1711,768.2294
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,17432.4318,770.78249
980,0.11,0.44,0.0,0.37,0.16,12.18,0.02,0.0,0.0,0.0,0.0,0.0,19391.76216,773.70032
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,9219.94129,683.0074
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,9439.64704,696.82012
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,10233.44391,710.28752
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,11435.0388,724.44555
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,12606.92383,735.84104
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,13898.90591,743.78335
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,15688.43784,750.34439
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,17768.05432,755.86948
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,19988.39273,760.35861
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,23177.44963,765.19306
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,26073.75897,769.33688
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,29829.57569,773.82601
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,34939.61419,776.58855
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,49575.94726,782.45896
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,57679.28644,784.18555
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,65987.74815,784.18555
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,74483.89763,785.56682
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,83510.15877,785.56682
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,98808.33836,785.56682
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,5538.62177,705.37741
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,5626.9385,714.3123
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,5947.28541,722.48135
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,6487.93236,730.90568
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,7219.08112,738.05359
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,8096.415,743.15925
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,9152.48087,749.7966
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,11242.29085,756.94451
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,12658.52987,761.79488
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,14653.28615,766.38997
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,17232.85569,771.75091
