AT,C,Mn,Cu,Si,Ni,Cr,Mo,V,Al,W,N,Co,t,T
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,4329.21188,642.37254
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,3920.84853,644.98627
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,3514.79529,647.22662
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,3065.84362,650.77383
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,2720.31199,654.50773
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,2201.031,662.53563
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,2000.23551,667.01632
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,1774.80176,671.8704
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,1651.92787,678.03135
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,1537.56085,684.75238
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,1480.84994,691.8468
1050,0.44,0.2,0.09,0.3,0.31,13.12,0.01,0.02,0.0,0.0,0.0,0.0,1450.80334,700.06139
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,9552.80219,616.61054
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,8342.14369,619.46961
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7335.71847,621.94746
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,6563.76339,624.80653
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,5852.67118,627.6656
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,5164.49866,629.95285
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,4557.24328,633.57434
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3648.57045,640.24549
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3230.76846,644.43879
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2850.88618,647.86967
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2524.42794,652.82539
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2298.36242,657.01869
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2056.50028,661.40259
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1859.37162,666.35831
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1704.66812,672.45765
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1595.76085,679.31941
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1499.01103,685.41876
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1437.79238,692.47112
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1408.12708,700.47651
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,94496.5892,587.06684
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,83490.85806,588.78228
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,64032.7345,590.87893
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,55386.75098,592.40377
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,48077.98114,593.5474
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,42178.97588,595.07223
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,36613.08835,597.35949
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,31224.4098,599.07493
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,27200.1352,601.36218
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,23361.56434,603.07762
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,20064.70498,604.41185
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,17416.99036,606.3179
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,15226.02111,608.41455
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,13452.69261,611.65482
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,11885.89831,613.94208
980,0.45,0.4,0.0,0.32,0.12,13.8,0.0,0.0,0.0,0.0,0.0,0.0,10317.44929,615.65752
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,3662.66179,669.24775
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,3223.87005,673.60282
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,2905.13991,678.86519
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,2609.14477,684.85341
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,2382.98502,690.29724
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,2191.09523,694.83377
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,2076.47552,700.82199
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,1961.2546,708.62482
870,0.62,0.3,0.0,0.17,0.0,16.59,0.0,0.0,0.0,0.0,0.0,0.0,1948.12657,714.25012
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,16864.44683,658.89092
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,14909.46506,660.44011
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,12951.13204,662.3766
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,11171.09344,664.31309
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,9772.3513,666.05593
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,7169.01591,669.54161
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,6227.3778,671.86539
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,5428.49875,673.99553
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,4633.20078,675.73837
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,4024.63769,678.83675
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,3520.70938,680.38594
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,3123.55384,683.09703
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,2771.19965,685.80811
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,2458.59297,688.32555
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,2219.98349,691.81123
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,1983.47295,696.0715
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,1809.98913,701.10637
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,1663.34895,706.33489
870,0.93,0.49,0.0,0.43,0.0,18.4,0.55,0.0,0.0,0.0,0.0,0.0,1566.72502,711.95071
950,0.12,0.34,0.0,0.24,1.77,11.3,0.43,0.27,0.0,1.6,0.0,0.0,68842.45663,647.9545
950,0.12,0.34,0.0,0.24,1.77,11.3,0.43,0.27,0.0,1.6,0.0,0.0,62682.90607,651.77331
950,0.12,0.34,0.0,0.24,1.77,11.3,0.43,0.27,0.0,1.6,0.0,0.0,58073.80248,655.59212
950,0.12,0.34,0.0,0.24,1.77,11.3,0.43,0.27,0.0,1.6,0.0,0.0,53990.71501,660.17469
950,0.12,0.34,0.0,0.24,1.77,11.3,0.43,0.27,0.0,1.6,0.0,0.0,50544.42329,666.85761
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,999.40954,642.37207
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,888.17961,644.51916
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,786.67262,645.88549
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,692.08449,647.25182
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,608.86947,649.00852
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,533.85732,650.57004
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,464.94122,653.49789
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,407.66089,655.44979
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,358.64446,658.18245
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,286.135,662.867
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,254.28942,665.99004
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,227.51695,669.50346
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,200.83662,673.21206
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,183.98267,678.09181
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,170.83121,684.14269
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,8771.50546,623.43866
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,7800.53274,624.21942
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,6766.54292,625.00018
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,5848.78264,625.78093
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,5001.86904,626.56169
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,4354.30483,628.12321
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,3790.57716,629.09916
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,3370.9745,630.46549
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,2572.86123,633.19815
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,2223.89872,634.1741
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,1895.12519,636.126
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,1661.54569,637.8827
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,1482.88116,639.05384
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,1250.25166,641.00574
1020,0.22,0.52,0.0,0.35,0.59,12.0,1.35,0.31,0.0,0.31,0.0,0.0,1073.02097,642.17688
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,963.86912,726.15326
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,840.76636,733.18657
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,747.33924,739.93855
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,661.17123,747.81586
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,579.45205,755.97451
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,532.33384,768.07181
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,10018.32303,652.72547
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,7767.74122,661.44678
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,6775.66623,665.38544
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,5799.94739,669.04276
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,4918.1696,672.70008
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,4209.93655,678.0454
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,3637.8116,682.82805
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,3113.95443,687.6107
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,2703.48029,691.83069
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,2207.66027,696.89468
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,1916.65169,701.95866
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,1625.25924,707.86665
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,1404.3886,713.21196
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,1202.15189,718.55728
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,1058.5447,723.33993
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,83883.59189,605.74294
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,68822.8027,608.8376
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,58359.5321,612.77625
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,49955.56221,615.30825
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,44614.1491,618.4029
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,37476.5374,622.06023
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,31778.90323,626.84288
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,25707.23313,629.93754
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,22213.65327,634.15753
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,19014.81211,636.97085
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,16048.15771,640.34684
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,13417.31839,645.69216
1000,0.3,0.48,0.07,2.2,0.12,10.5,1.0,0.012,0.0,0.0,0.0,0.0,11485.17919,649.34948
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,97487.57175,540.39111
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,77552.43231,548.67874
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,68706.2645,553.16788
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,61074.27727,557.65701
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,54290.06178,561.45551
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,47935.82032,566.98059
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,41062.95699,570.08845
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,36748.05782,574.9229
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,32886.56865,581.82926
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,29233.48295,588.04498
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,25466.89786,595.64198
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,22561.96702,602.89365
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,19921.25929,607.03747
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,17708.37815,611.5266
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,15900.98559,618.43296
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,12863.9885,631.20972
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,11589.96129,641.22394
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,10233.44391,650.54752
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,9697.15733,660.90706
1000,0.11,0.49,0.0,0.1,0.48,12.8,0.0,0.0,0.0,0.0,0.0,0.45,9096.69875,672.30255
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,96850.91435,517.03137
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,84413.23935,524.08546
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,75623.37224,529.72873
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,68450.79553,534.66659
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,61112.72427,538.89905
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,54001.74594,542.42609
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,48545.12274,549.48018
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,43639.86572,553.35992
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,39910.10336,557.94508
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,31269.97227,570.64244
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,27726.55948,576.99112
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,24754.21317,581.22357
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,22329.51332,588.27766
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,20073.22071,594.97904
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,18169.35539,600.97502
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,16389.64893,608.38181
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,14582.449,616.49401
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,13244.79544,626.01703
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,12493.25668,637.30357
1000,0.12,0.49,0.0,0.09,0.46,12.5,0.0,0.0,0.0,0.0,0.0,0.99,11663.5051,651.05904
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,99776.06999,539.16496
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,89648.64749,546.51358
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,77121.86308,552.46247
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,61433.02165,564.36024
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,55013.16638,571.00899
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,49761.00649,578.00768
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,44710.18883,585.00637
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,38850.62621,591.30519
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,35141.51957,601.10336
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,32107.07922,608.80191
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,29729.75933,617.90021
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,27899.23653,630.49785
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,26891.43062,643.79536
1000,0.13,0.52,0.0,0.22,0.48,12.8,0.0,0.0,0.0,0.0,0.0,4.9,26801.63722,653.94346
1095,0.09,0.4,0.0,0.33,0.34,17.2,0.06,0.0,0.01,0.0,0.03,0.0,54000.0,594.6820777777779
1095,0.09,0.4,0.0,0.33,0.34,17.2,0.06,0.0,0.01,0.0,0.03,0.0,28800.0,620.0574722222223
1095,0.09,0.4,0.0,0.33,0.34,17.2,0.06,0.0,0.01,0.0,0.03,0.0,14400.0,649.7170277777777
1260,0.17,0.56,0.0,0.46,0.35,20.96,0.04,0.0,0.013,0.0,0.12,0.0,54000.0,596.7583
1260,0.17,0.56,0.0,0.46,0.35,20.96,0.04,0.0,0.013,0.0,0.12,0.0,28800.0,634.8448333333333
1260,0.17,0.56,0.0,0.46,0.35,20.96,0.04,0.0,0.013,0.0,0.12,0.0,14400.0,692.1156944444444
1260,0.17,0.56,0.0,0.46,0.35,20.96,0.04,0.0,0.013,0.0,0.12,0.0,7200.0,774.4954499999999
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,704.6509
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,671.6175999999999
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,652.8632055555555
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,649.2402000000001
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,646.4696666666667
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,646.8959
980,0.15,1.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,647.5352555555556
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,99371.2505,604.67087
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,88253.57381,608.67425
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,75938.65941,611.42657
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,56670.80818,617.43163
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,48956.1939,619.68352
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,42966.14076,623.93711
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,36390.37335,627.94048
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,30943.13349,631.44343
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,26730.83535,634.94639
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,23183.46714,638.94976
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,20266.53353,642.2025
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,17369.70655,645.20503
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,15124.32328,649.45862
982,0.11,0.44,0.0,0.37,0.16,12.18,0.0,0.0,0.0,0.0,0.0,0.0,12962.50574,653.46199
