AT,C,Mn,Cu,Si,Ni,Cr,Mo,V,Al,W,N,Co,t,T
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,186.42044,738.06674
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,209.99501,743.90017
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,239.95525,748.85858
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,271.59034,753.23364
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,310.33847,756.7337
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,361.43597,759.65041
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,414.97438,762.85879
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,481.00371,765.77551
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,552.25332,768.98389
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,640.12602,772.19227
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,741.98073,774.81731
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,868.27441,778.0257
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,982.74549,780.35907
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1046.38404,780.94241
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1198.62965,782.40077
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1379.70377,784.73414
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1588.13232,786.48416
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1810.39636,788.52586
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,2104.20647,790.56756
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,2433.86289,792.31759
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,2815.16509,792.60926
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3209.15616,794.06762
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3676.07835,794.65096
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4823.61432,797.276
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,5716.29931,797.276
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,6579.84698,798.44268
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,7610.68159,799.3177
1000,0.42,0.16,0.08,0.44,0.27,13.4,0.0,0.0,0.0,0.0,0.0,0.0,8845.82283,800.19271
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,56.77057,402.09789
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,56.39527,408.3058
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,57.14836,414.5137
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,58.2969,420.90419
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,60.06312,426.92951
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,62.29468,432.77224
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,65.68941,438.06722
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,69.73011,442.99702
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,73.53003,447.56166
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,78.3123,452.49146
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,83.12946,457.23868
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,87.65958,461.62073
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,102.36006,471.11517
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,109.83076,475.31464
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,119.36579,479.69669
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,128.48841,484.07874
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,140.54036,488.64337
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,150.79763,492.84284
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,164.94215,497.22489
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,180.992,501.60694
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,195.44927,505.25864
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,216.53774,509.45811
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,234.58427,513.65757
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,253.32238,517.67445
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,276.19771,521.50874
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,301.1387,525.52562
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,325.19304,529.17733
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,356.83626,533.19421
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,391.55855,536.48075
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,431.03749,540.13245
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,474.49691,544.33192
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,525.69392,547.61846
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,575.00295,551.08758
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,626.92643,554.73929
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,690.13637,558.39099
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,759.71947,560.94719
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,849.81551,564.5989
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1037.76173,571.90231
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1142.52485,575.00627
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1266.23471,577.92763
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1403.33957,581.03158
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1545.00815,584.31812
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1700.97833,587.0569
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,1872.69386,590.34344
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,2075.46466,592.16929
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,2315.49823,595.09066
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,2549.25018,598.55978
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,2844.07843,600.75081
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,3141.59249,604.03734
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,3516.56974,606.04578
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,3923.27133,609.33232
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,4362.51746,612.25369
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,4883.22307,615.17505
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,5484.23714,617.73125
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,6220.80682,620.28745
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,6963.31594,623.3914
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,7924.77365,626.67793
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,8841.29692,628.68637
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,10028.74216,631.05998
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,10540.24259,633.06842
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,11759.25251,635.07686
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,13206.54993,637.26789
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,16167.6246,642.01511
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,18157.4927,644.38872
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,20324.7524,646.21457
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,22600.29444,648.4056
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,25214.08466,650.59662
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,28130.16738,652.60506
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,31487.75531,654.97867
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,35129.40641,656.80453
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,39322.41633,659.36072
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,44308.81493,661.55175
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,50426.74091,663.3776
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,57389.39763,665.56862
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,65097.1771,668.30741
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,74085.44978,671.22877
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,84314.77545,673.05463
1090,0.09,0.4,0.0,0.33,0.34,17.2,0.0,0.0,0.0,0.0,0.03,0.0,96595.0798,674.69789
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,52.55394,557.7041
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,53.04625,563.31413
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,54.04475,569.46707
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,55.57785,575.62
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,58.23027,581.59197
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,61.00927,587.02103
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,65.32682,592.4501
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,69.08567,597.51722
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,74.20505,601.86047
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,87.7653,609.82309
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,97.85116,612.89956
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,104.69477,615.97603
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,115.50171,618.87153
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,127.42417,621.58606
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,139.2031,624.30059
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,153.57211,627.01512
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,168.87045,629.00578
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,188.14099,630.99644
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,206.88297,632.98709
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,228.98671,635.52065
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,255.11738,638.59712
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,284.22994,641.49262
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,313.56909,643.66425
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,348.20973,646.37878
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,386.6772,648.91234
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,432.21561,651.4459
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,491.09205,653.61753
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,548.92725,655.60818
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,597.70895,657.59884
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,663.73912,660.1324
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,821.17335,664.11371
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,917.88174,665.9234
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,999.45144,667.37115
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1028.31838,668.63793
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1148.64349,670.26665
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1274.96058,671.7144
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1424.14566,673.16215
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1590.78712,675.69571
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1788.1991,677.32443
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,1991.13382,679.13412
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,2203.12367,680.4009
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,2468.70733,682.39156
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,2748.8699,684.74415
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,3080.24255,687.09674
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,3451.56174,689.26837
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,3879.89035,690.89709
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,4265.91037,693.24968
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,4735.03539,695.42131
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,5272.3934,697.05002
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,5870.73377,698.67874
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,6536.97712,700.85037
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,7255.85287,702.47909
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,8003.01846,704.65071
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,8883.11575,706.09846
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,9891.22087,708.08912
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,10419.19297,708.99396
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,11646.24619,711.34656
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,12806.40641,712.97527
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,14503.32643,714.42302
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,16052.88757,716.05174
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,17884.75251,718.0424
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,20254.58161,719.49015
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,22863.43631,720.9379
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,25723.94768,722.20468
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,29037.27417,724.91921
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,32456.95177,726.90987
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,36042.53978,728.35762
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,40551.92733,730.34827
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,46227.03837,732.15796
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,52869.20197,733.0628
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,60071.04835,735.05346
1260,0.17,0.56,0.0,0.56,0.35,20.96,0.0,0.0,0.0,0.0,0.17,0.0,74076.51186,737.76799
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,11.00096,665.45067
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,11.07525,672.26469
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,11.37743,678.32161
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,12.00674,683.81068
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,12.88585,689.11048
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,13.87593,694.03172
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,15.1956,698.38513
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,16.58488,702.54926
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,18.34645,705.76699
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,20.29513,709.17401
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,22.37537,712.58102
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,24.50338,714.85236
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,27.01497,716.93443
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,29.68394,719.7736
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,32.94751,722.80206
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,36.69315,726.0198
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,40.86461,729.04825
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,45.51031,732.07671
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,50.34421,734.72661
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,55.31801,737.18723
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,61.3999,739.08001
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,67.46597,741.54063
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,74.13134,743.43342
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,81.45522,746.2726
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,99.34296,750.626
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,106.49329,750.24745
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,117.82615,752.51879
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,134.0531,754.97941
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,150.40219,756.8722
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,166.40777,758.76498
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,185.40523,761.03632
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,212.41543,762.17199
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,237.49196,764.44334
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,265.52887,766.33612
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,297.91272,767.66107
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,333.08256,769.36458
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,372.40434,771.44664
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,416.36822,772.77159
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,457.47577,774.85366
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,515.06242,776.74644
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,581.92376,779.58562
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,648.35739,782.4248
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,709.88913,783.74975
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,796.46708,786.02109
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,899.85816,787.91387
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,975.00474,789.4281
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,1159.45547,792.45656
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,1288.87326,794.34934
1260,0.24,0.46,0.0,0.42,0.26,24.85,0.0,0.0,0.0,0.0,0.0,0.0,1437.48223,796.62069
