          12
          13           6   7.2215807937638363E-002
          13          11  0.10285148980173102     
          13          12  0.56540702484136973     
          13          21   4.2238032542128486E-003
          13          22   1.3785367150074767E-002
          13          23   1.3871116565149071E-002
          13          24   9.3918071269922954E-003
          14
          14           1   2.3923964308836764E-002
          14           2   4.4459297865679349E-002
          14           3   7.1532710747813269E-002
          14           4   9.4700467803118013E-002
          14           5   9.7249772403500995E-002
          14           6   7.6907129719006845E-002
          14           9   3.0200120973229373E-002
          14          10  0.10693435155987702     
          14          11  0.25408479659098077     
          14          12  0.10285149379795340     
          14          21   2.5883368232566314E-002
          14          22   3.2553383463522302E-002
          14          23   2.4848025429812140E-002
          14          24   1.3871117104101717E-002
          16
          15           1   4.2012622463525863E-002
          15           2   7.1532706853089073E-002
          15           3  0.10119234484967980     
          15           4  0.11205522043719987     
          15           5   9.4700462646984410E-002
          15           6   6.3348660073315924E-002
          15           7   4.2238031883533875E-003
          15           8   2.5883366823300752E-002
          15           9   6.4530685910526672E-002
          15          10  0.11713340970057780     
          15          11  0.10693434573765004     
          15          20   3.0200119328930845E-002
          15          21   6.4530685910526714E-002
          15          22   5.5382817450115578E-002
          15          23   3.2553381691096020E-002
          15          24   1.3785366935127056E-002
          16
          16           1   6.3348660073315549E-002
          16           2   9.4700462646984340E-002
          16           3  0.11205522043719959     
          16           4  0.10119234484968011     
          16           5   7.1532706853089170E-002
          16           6   4.2012622463525037E-002
          16           7   1.3785366935127890E-002
          16           8   3.2553381691095992E-002
          16           9   5.5382817450115480E-002
          16          10   6.4530685910526020E-002
          16          11   3.0200119328930904E-002
          16          20  0.10693434573764991     
          16          21  0.11713340970057910     
          16          22   6.4530685910526811E-002
          16          23   2.5883366823300794E-002
          16          24   4.2238031883533953E-003
          14
          17           1   7.6907129719006817E-002
          17           2   9.7249772403500870E-002
          17           3   9.4700467803117722E-002
          17           4   7.1532710747813436E-002
          17           5   4.4459297865679384E-002
          17           6   2.3923964308837590E-002
          17           7   1.3871117104101277E-002
          17           8   2.4848025429812102E-002
          17           9   3.2553383463522240E-002
          17          10   2.5883368232566022E-002
          17          19  0.10285149379795354     
          17          20  0.25408479659098027     
          17          21  0.10693435155987813     
          17          22   3.0200120973229425E-002
          12
          18           1   7.2215807937638918E-002
          18           2   7.6907126730834691E-002
          18           3   6.3348661061077186E-002
          18           4   4.2012623118604840E-002
          18           5   2.3923963379288100E-002
          18           6   1.2061209033048590E-002
          18           7   9.3918071269930535E-003
          18           8   1.3871116565148590E-002
          18           9   1.3785367150075533E-002
          18          10   4.2238032542127879E-003
          18          19  0.56540702484136873     
          18          20  0.10285148980173030     
          12
          19           3   4.2238032542119943E-003
          19           4   1.3785367150075178E-002
          19           5   1.3871116565148249E-002
          19           6   9.3918071269922746E-003
          19           7   1.2061209033048649E-002
          19           8   2.3923963379288569E-002
          19           9   4.2012623118604951E-002
          19          10   6.3348661061076450E-002
          19          11   7.6907126730834358E-002
          19          12   7.2215807937638293E-002
          19          17  0.10285148980173074     
          19          18  0.56540702484137095     
          14
          20           3   2.5883368232566286E-002
          20           4   3.2553383463522323E-002
          20           5   2.4848025429812182E-002
          20           6   1.3871117104100867E-002
          20           7   2.3923964308837233E-002
          20           8   4.4459297865679370E-002
          20           9   7.1532710747813463E-002
          20          10   9.4700467803117055E-002
          20          11   9.7249772403501800E-002
          20          12   7.6907129719006803E-002
          20          15   3.0200120973229216E-002
          20          16  0.10693435155987827     
          20          17  0.25408479659098027     
          20          18  0.10285149379795350     
          16
          21           2   3.0200119328930665E-002
          21           3   6.4530685910526575E-002
          21           4   5.5382817450115557E-002
          21           5   3.2553381691096048E-002
          21           6   1.3785366935127455E-002
          21           7   4.2012622463525086E-002
          21           8   7.1532706853089073E-002
          21           9  0.10119234484968002     
          21          10  0.11205522043719868     
          21          11   9.4700462646985131E-002
          21          12   6.3348660073315480E-002
          21          13   4.2238031883534005E-003
          21          14   2.5883366823300939E-002
          21          15   6.4530685910526298E-002
          21          16  0.11713340970057910     
          21          17  0.10693434573764979     
          16
          22           2  0.10693434573764926     
          22           3  0.11713340970057901     
          22           4   6.4530685910526853E-002
          22           5   2.5883366823300842E-002
          22           6   4.2238031883525470E-003
          22           7   6.3348660073316576E-002
          22           8   9.4700462646984424E-002
          22           9  0.11205522043719995     
          22          10  0.10119234484967912     
          22          11   7.1532706853089795E-002
          22          12   4.2012622463525884E-002
          22          13   1.3785366935127098E-002
          22          14   3.2553381691096256E-002
          22          15   5.5382817450115224E-002
          22          16   6.4530685910526811E-002
          22          17   3.0200119328930859E-002
          14
          23           1  0.10285149379795368     
          23           2  0.25408479659097905     
          23           3  0.10693435155987797     
          23           4   3.0200120973229452E-002
          23           7   7.6907129719008288E-002
          23           8   9.7249772403500967E-002
          23           9   9.4700467803118055E-002
          23          10   7.1532710747812756E-002
          23          11   4.4459297865679773E-002
          23          12   2.3923964308836768E-002
          23          13   1.3871117104101749E-002
          23          14   2.4848025429812317E-002
          23          15   3.2553383463522087E-002
          23          16   2.5883368232566345E-002
          12
          24           1  0.56540702484136995     
          24           2  0.10285148980173010     
          24           7   7.2215807937639181E-002
          24           8   7.6907126730833608E-002
          24           9   6.3348661061076589E-002
          24          10   4.2012623118605319E-002
          24          11   2.3923963379287923E-002
          24          12   1.2061209033049004E-002
          24          13   9.3918071269922972E-003
          24          14   1.3871116565149137E-002
          24          15   1.3785367150074642E-002
          24          16   4.2238032542128434E-003
          12
          25          33   4.2238032542120012E-003
          25          34   1.3785367150074734E-002
          25          35   1.3871116565148275E-002
          25          36   9.3918071269922538E-003
          25          37   1.2061209033049417E-002
          25          38   2.3923963379287816E-002
          25          39   4.2012623118605270E-002
          25          40   6.3348661061077019E-002
          25          41   7.6907126730834177E-002
          25          42   7.2215807937638238E-002
          25          47  0.10285148980172973     
          25          48  0.56540702484137162     
          14
          26          33   2.5883368232566786E-002
          26          34   3.2553383463522302E-002
          26          35   2.4848025429812258E-002
          26          36   1.3871117104101263E-002
          26          37   2.3923964308836771E-002
          26          38   4.4459297865679995E-002
          26          39   7.1532710747813366E-002
          26          40   9.4700467803118471E-002
          26          41   9.7249772403501133E-002
          26          42   7.6907129719007261E-002
          26          45   3.0200120973229244E-002
          26          46  0.10693435155987818     
          26          47  0.25408479659097938     
          26          48  0.10285149379795297     
          16
          27          32   3.0200119328930991E-002
          27          33   6.4530685910526284E-002
          27          34   5.5382817450115064E-002
          27          35   3.2553381691096582E-002
          27          36   1.3785366935127007E-002
          27          37   4.2012622463526689E-002
          27          38   7.1532706853088490E-002
          27          39  0.10119234484968032     
          27          40  0.11205522043719933     
          27          41   9.4700462646984881E-002
          27          42   6.3348660073315896E-002
          27          43   4.2238031883525340E-003
          27          44   2.5883366823300606E-002
          27          45   6.4530685910526575E-002
          27          46  0.11713340970057866     
          27          47  0.10693434573764923     
          16
          28          32  0.10693434573764900     
          28          33  0.11713340970057877     
          28          34   6.4530685910526742E-002
          28          35   2.5883366823300009E-002
          28          36   4.2238031883533806E-003
          28          37   6.3348660073315091E-002
          28          38   9.4700462646985603E-002
          28          39  0.11205522043719877     
          28          40  0.10119234484968051     
          28          41   7.1532706853089226E-002
          28          42   4.2012622463525426E-002
          28          43   1.3785366935127441E-002
          28          44   3.2553381691096957E-002
          28          45   5.5382817450115154E-002
          28          46   6.4530685910526978E-002
          28          47   3.0200119328930530E-002
          14
          29          31  0.10285149379795304     
          29          32  0.25408479659097999     
          29          33  0.10693435155987771     
          29          34   3.0200120973229213E-002
          29          37   7.6907129719007705E-002
          29          38   9.7249772403500953E-002
          29          39   9.4700467803118804E-002
          29          40   7.1532710747812617E-002
          29          41   4.4459297865679911E-002
          29          42   2.3923964308836775E-002
          29          43   1.3871117104100852E-002
          29          44   2.4848025429812213E-002
          29          45   3.2553383463522788E-002
          29          46   2.5883368232565908E-002
          12
          30          31  0.56540702484137129     
          30          32  0.10285148980172994     
          30          37   7.2215807937638071E-002
          30          38   7.6907126730834593E-002
          30          39   6.3348661061075950E-002
          30          40   4.2012623118606499E-002
          30          41   2.3923963379287701E-002
          30          42   1.2061209033049384E-002
          30          43   9.3918071269922330E-003
          30          44   1.3871116565148632E-002
          30          45   1.3785367150074722E-002
          30          46   4.2238032542119899E-003
          12
          31          29  0.10285148980172966     
          31          30  0.56540702484137095     
          31          39   4.2238032542128235E-003
          31          40   1.3785367150074692E-002
          31          41   1.3871116565148618E-002
          31          42   9.3918071269922330E-003
          31          43   1.2061209033049376E-002
          31          44   2.3923963379288538E-002
          31          45   4.2012623118605721E-002
          31          46   6.3348661061076478E-002
          31          47   7.6907126730834038E-002
          31          48   7.2215807937637586E-002
          14
          32          27   3.0200120973229633E-002
          32          28  0.10693435155987752     
          32          29  0.25408479659098016     
          32          30  0.10285149379795330     
          32          39   2.5883368232565439E-002
          32          40   3.2553383463522760E-002
          32          41   2.4848025429812220E-002
          32          42   1.3871117104100871E-002
          32          43   2.3923964308836781E-002
          32          44   4.4459297865679974E-002
          32          45   7.1532710747813658E-002
          32          46   9.4700467803118180E-002
          32          47   9.7249772403501342E-002
          32          48   7.6907129719007317E-002
          16
          33          25   4.2238031883525514E-003
          33          26   2.5883366823301335E-002
          33          27   6.4530685910526339E-002
          33          28  0.11713340970057873     
          33          29  0.10693434573764922     
          33          38   3.0200119328930630E-002
          33          39   6.4530685910526756E-002
          33          40   5.5382817450115189E-002
          33          41   3.2553381691096138E-002
          33          42   1.3785366935127054E-002
          33          43   4.2012622463526356E-002
          33          44   7.1532706853089420E-002
          33          45  0.10119234484968093     
          33          46  0.11205522043719929     
          33          47   9.4700462646984826E-002
          33          48   6.3348660073315619E-002
          16
          34          25   1.3785366935127058E-002
          34          26   3.2553381691096145E-002
          34          27   5.5382817450115106E-002
          34          28   6.4530685910526714E-002
          34          29   3.0200119328930616E-002
          34          38  0.10693434573764918     
          34          39  0.11713340970057870     
          34          40   6.4530685910526381E-002
          34          41   2.5883366823301307E-002
          34          42   4.2238031883525470E-003
          34          43   6.3348660073315591E-002
          34          44   9.4700462646984729E-002
          34          45  0.11205522043719936     
          34          46  0.10119234484968077     
          34          47   7.1532706853089420E-002
          34          48   4.2012622463526335E-002
          14
          35          25   1.3871117104100881E-002
          35          26   2.4848025429812241E-002
          35          27   3.2553383463522725E-002
          35          28   2.5883368232565436E-002
          35          37  0.10285149379795337     
          35          38  0.25408479659098021     
          35          39  0.10693435155987756     
          35          40   3.0200120973229671E-002
          35          43   7.6907129719007331E-002
          35          44   9.7249772403501314E-002
          35          45   9.4700467803118304E-002
          35          46   7.1532710747813588E-002
          35          47   4.4459297865680002E-002
          35          48   2.3923964308836781E-002
          12
          36          25   9.3918071269922365E-003
          36          26   1.3871116565148623E-002
          36          27   1.3785367150074673E-002
          36          28   4.2238032542128217E-003
          36          37  0.56540702484137118     
          36          38  0.10285148980172965     
          36          43   7.2215807937637586E-002
          36          44   7.6907126730833983E-002
          36          45   6.3348661061076519E-002
          36          46   4.2012623118605659E-002
          36          47   2.3923963379288544E-002
          36          48   1.2061209033049370E-002
          12
          37          25   1.2061209033049400E-002
          37          26   2.3923963379287736E-002
          37          27   4.2012623118606478E-002
          37          28   6.3348661061075978E-002
          37          29   7.6907126730834621E-002
          37          30   7.2215807937638085E-002
          37          35  0.10285148980172999     
          37          36  0.56540702484137151     
          37          45   4.2238032542119960E-003
          37          46   1.3785367150074715E-002
          37          47   1.3871116565148646E-002
          37          48   9.3918071269922365E-003
          14
          38          25   2.3923964308836792E-002
          38          26   4.4459297865679939E-002
          38          27   7.1532710747812533E-002
          38          28   9.4700467803118790E-002
          38          29   9.7249772403500953E-002
          38          30   7.6907129719007677E-002
          38          33   3.0200120973229227E-002
          38          34  0.10693435155987767     
          38          35  0.25408479659098004     
          38          36  0.10285149379795301     
          38          45   2.5883368232565939E-002
          38          46   3.2553383463522753E-002
          38          47   2.4848025429812227E-002
          38          48   1.3871117104100850E-002
          16
          39          25   4.2012622463525467E-002
          39          26   7.1532706853089281E-002
          39          27  0.10119234484968041     
          39          28  0.11205522043719877     
          39          29   9.4700462646985631E-002
          39          30   6.3348660073315063E-002
          39          31   4.2238031883533823E-003
          39          32   2.5883366823300013E-002
          39          33   6.4530685910526783E-002
          39          34  0.11713340970057873     
          39          35  0.10693434573764904     
          39          44   3.0200119328930523E-002
          39          45   6.4530685910526839E-002
          39          46   5.5382817450115106E-002
          39          47   3.2553381691096984E-002
          39          48   1.3785366935127441E-002
          16
          40          25   6.3348660073316021E-002
          40          26   9.4700462646985062E-002
          40          27  0.11205522043719933     
          40          28  0.10119234484968040     
          40          29   7.1532706853088560E-002
          40          30   4.2012622463526710E-002
          40          31   1.3785366935127026E-002
          40          32   3.2553381691096617E-002
          40          33   5.5382817450115140E-002
          40          34   6.4530685910526325E-002
          40          35   3.0200119328931029E-002
          40          44  0.10693434573764930     
          40          45  0.11713340970057892     
          40          46   6.4530685910526339E-002
          40          47   2.5883366823300426E-002
          40          48   4.2238031883525375E-003
          14
          41          25   7.6907129719007261E-002
          41          26   9.7249772403501133E-002
          41          27   9.4700467803118304E-002
          41          28   7.1532710747813283E-002
          41          29   4.4459297865679960E-002
          41          30   2.3923964308836740E-002
          41          31   1.3871117104101258E-002
          41          32   2.4848025429812237E-002
          41          33   3.2553383463522288E-002
          41          34   2.5883368232566754E-002
          41          43  0.10285149379795291     
          41          44  0.25408479659097910     
          41          45  0.10693435155987811     
          41          46   3.0200120973229192E-002
          12
          42          25   7.2215807937638238E-002
          42          26   7.6907126730834177E-002
          42          27   6.3348661061076908E-002
          42          28   4.2012623118605236E-002
          42          29   2.3923963379287799E-002
          42          30   1.2061209033049402E-002
          42          31   9.3918071269922503E-003
          42          32   1.3871116565148263E-002
          42          33   1.3785367150074732E-002
          42          34   4.2238032542119969E-003
          42          43  0.56540702484137140     
          42          44  0.10285148980172960     
          12
          43          27   4.2238032542119891E-003
          43          28   1.3785367150075119E-002
          43          29   1.3871116565148261E-002
          43          30   9.3918071269922469E-003
          43          31   1.2061209033049400E-002
          43          32   2.3923963379287802E-002
          43          33   4.2012623118606186E-002
          43          34   6.3348661061076603E-002
          43          35   7.6907126730834344E-002
          43          36   7.2215807937637752E-002
          43          41  0.10285148980172965     
          43          42  0.56540702484137151     
          14
          44          27   2.5883368232566057E-002
          44          28   3.2553383463523079E-002
          44          29   2.4848025429812234E-002
          44          30   1.3871117104101256E-002
          44          31   2.3923964308837573E-002
          44          32   4.4459297865679981E-002
          44          33   7.1532710747813463E-002
          44          34   9.4700467803117985E-002
          44          35   9.7249772403501300E-002
          44          36   7.6907129719007150E-002
          44          39   3.0200120973229133E-002
          44          40  0.10693435155987792     
          44          41  0.25408479659097893     
          44          42  0.10285149379795286     
          16
          45          26   3.0200119328930582E-002
          45          27   6.4530685910526561E-002
          45          28   5.5382817450115106E-002
          45          29   3.2553381691096658E-002
          45          30   1.3785366935127049E-002
          45          31   4.2012622463525939E-002
          45          32   7.1532706853089545E-002
          45          33  0.10119234484968084     
          45          34  0.11205522043719926     
          45          35   9.4700462646984965E-002
          45          36   6.3348660073315619E-002
          45          37   4.2238031883525488E-003
          45          38   2.5883366823300502E-002
          45          39   6.4530685910526756E-002
          45          40  0.11713340970057892     
          45          41  0.10693434573764941     
          16
          46          26  0.10693434573764948     
          46          27  0.11713340970057866     
          46          28   6.4530685910526908E-002
          46          29   2.5883366823300471E-002
          46          30   4.2238031883525418E-003
          46          31   6.3348660073315549E-002
          46          32   9.4700462646984868E-002
          46          33  0.11205522043719918     
          46          34  0.10119234484968069     
          46          35   7.1532706853089489E-002
          46          36   4.2012622463525884E-002
          46          37   1.3785366935127042E-002
          46          38   3.2553381691096624E-002
          46          39   5.5382817450115050E-002
          46          40   6.4530685910526339E-002
          46          41   3.0200119328930526E-002
          14
          47          25  0.10285149379795297     
          47          26  0.25408479659097921     
          47          27  0.10693435155987786     
          47          28   3.0200120973229137E-002
          47          31   7.6907129719007192E-002
          47          32   9.7249772403501356E-002
          47          33   9.4700467803118069E-002
          47          34   7.1532710747813463E-002
          47          35   4.4459297865680002E-002
          47          36   2.3923964308837576E-002
          47          37   1.3871117104101270E-002
          47          38   2.4848025429812244E-002
          47          39   3.2553383463523100E-002
          47          40   2.5883368232565884E-002
          12
          48          25  0.56540702484137195     
          48          26  0.10285148980172970     
          48          31   7.2215807937637752E-002
          48          32   7.6907126730834316E-002
          48          33   6.3348661061076617E-002
          48          34   4.2012623118606159E-002
          48          35   2.3923963379287802E-002
          48          36   1.2061209033049396E-002
          48          37   9.3918071269922521E-003
          48          38   1.3871116565148261E-002
          48          39   1.3785367150075120E-002
          48          40   4.2238032542119934E-003
          12
          49          57   4.2238032542120125E-003
          49          58   1.3785367150074716E-002
          49          59   1.3871116565148280E-002
          49          60   9.3918071269922885E-003
          49          61   1.2061209033049447E-002
          49          62   2.3923963379287944E-002
          49          63   4.2012623118605465E-002
          49          64   6.3348661061076339E-002
          49          65   7.6907126730834358E-002
          49          66   7.2215807937638724E-002
          49          71  0.10285148980172981     
          49          72  0.56540702484137129     
          14
          50          57   2.5883368232566019E-002
          50          58   3.2553383463522309E-002
          50          59   2.4848025429812307E-002
          50          60   1.3871117104100505E-002
          50          61   2.3923964308836872E-002
          50          62   4.4459297865679447E-002
          50          63   7.1532710747813352E-002
          50          64   9.4700467803118388E-002
          50          65   9.7249772403501952E-002
          50          66   7.6907129719007469E-002
          50          69   3.0200120973229265E-002
          50          70  0.10693435155987821     
          50          71  0.25408479659097938     
          50          72  0.10285149379795316     
          16
          51          56   3.0200119328930946E-002
          51          57   6.4530685910526242E-002
          51          58   5.5382817450115258E-002
          51          59   3.2553381691096048E-002
          51          60   1.3785366935127018E-002
          51          61   4.2012622463526238E-002
          51          62   7.1532706853088629E-002
          51          63  0.10119234484968091     
          51          64  0.11205522043719927     
          51          65   9.4700462646984410E-002
          51          66   6.3348660073315771E-002
          51          67   4.2238031883533806E-003
          51          68   2.5883366823300755E-002
          51          69   6.4530685910526533E-002
          51          70  0.11713340970057895     
          51          71  0.10693434573764889     
          16
          52          56  0.10693434573764909     
          52          57  0.11713340970057899     
          52          58   6.4530685910526173E-002
          52          59   2.5883366823301317E-002
          52          60   4.2238031883525496E-003
          52          61   6.3348660073315646E-002
          52          62   9.4700462646985159E-002
          52          63  0.11205522043719923     
          52          64  0.10119234484968069     
          52          65   7.1532706853089337E-002
          52          66   4.2012622463525877E-002
          52          67   1.3785366935127056E-002
          52          68   3.2553381691096082E-002
          52          69   5.5382817450115078E-002
          52          70   6.4530685910526839E-002
          52          71   3.0200119328930783E-002
          14
          53          55  0.10285149379795361     
          53          56  0.25408479659098016     
          53          57  0.10693435155987788     
          53          58   3.0200120973229584E-002
          53          61   7.6907129719007025E-002
          53          62   9.7249772403501369E-002
          53          63   9.4700467803118277E-002
          53          64   7.1532710747813588E-002
          53          65   4.4459297865679537E-002
          53          66   2.3923964308836778E-002
          53          67   1.3871117104100888E-002
          53          68   2.4848025429812202E-002
          53          69   3.2553383463522725E-002
          53          70   2.5883368232565054E-002
          12
          54          55  0.56540702484136973     
          54          56  0.10285148980172984     
          54          61   7.2215807937638321E-002
          54          62   7.6907126730834233E-002
          54          63   6.3348661061076367E-002
          54          64   4.2012623118605985E-002
          54          65   2.3923963379288479E-002
          54          66   1.2061209033049339E-002
          54          67   9.3918071269922208E-003
          54          68   1.3871116565148573E-002
          54          69   1.3785367150074647E-002
          54          70   4.2238032542128226E-003
          12
          55          53  0.10285148980172994     
          55          54  0.56540702484136984     
          55          63   4.2238032542128330E-003
          55          64   1.3785367150074690E-002
          55          65   1.3871116565148613E-002
          55          66   9.3918071269922191E-003
          55          67   1.2061209033049384E-002
          55          68   2.3923963379288489E-002
          55          69   4.2012623118605985E-002
          55          70   6.3348661061076422E-002
          55          71   7.6907126730834413E-002
          55          72   7.2215807937638238E-002
          14
          56          51   3.0200120973229647E-002
          56          52  0.10693435155987779     
          56          53  0.25408479659098016     
          56          54  0.10285149379795350     
          56          63   2.5883368232565096E-002
          56          64   3.2553383463522802E-002
          56          65   2.4848025429812248E-002
          56          66   1.3871117104100871E-002
          56          67   2.3923964308836840E-002
          56          68   4.4459297865679509E-002
          56          69   7.1532710747813533E-002
          56          70   9.4700467803118263E-002
          56          71   9.7249772403501439E-002
          56          72   7.6907129719007677E-002
          16
          57          49   4.2238031883525635E-003
          57          50   2.5883366823300537E-002
          57          51   6.4530685910526367E-002
          57          52  0.11713340970057903     
          57          53  0.10693434573764922     
          57          62   3.0200119328930974E-002
          57          63   6.4530685910526991E-002
          57          64   5.5382817450115258E-002
          57          65   3.2553381691096173E-002
          57          66   1.3785366935127054E-002
          57          67   4.2012622463526023E-002
          57          68   7.1532706853089378E-002
          57          69  0.10119234484968070     
          57          70  0.11205522043719933     
          57          71   9.4700462646984895E-002
          57          72   6.3348660073315563E-002
          16
          58          49   1.3785366935127025E-002
          58          50   3.2553381691096069E-002
          58          51   5.5382817450115279E-002
          58          52   6.4530685910526103E-002
          58          53   3.0200119328930897E-002
          58          62  0.10693434573764975     
          58          63  0.11713340970057894     
          58          64   6.4530685910526589E-002
          58          65   2.5883366823300769E-002
          58          66   4.2238031883533684E-003
          58          67   6.3348660073315841E-002
          58          68   9.4700462646984188E-002
          58          69  0.11205522043719900     
          58          70  0.10119234484968075     
          58          71   7.1532706853089115E-002
          58          72   4.2012622463526078E-002
          14
          59          49   1.3871117104100890E-002
          59          50   2.4848025429812251E-002
          59          51   3.2553383463522226E-002
          59          52   2.5883368232566758E-002
          59          61  0.10285149379795328     
          59          62  0.25408479659098054     
          59          63  0.10693435155987788     
          59          64   3.0200120973229411E-002
          59          67   7.6907129719006886E-002
          59          68   9.7249772403501453E-002
          59          69   9.4700467803118318E-002
          59          70   7.1532710747813477E-002
          59          71   4.4459297865679058E-002
          59          72   2.3923964308836712E-002
          12
          60          49   9.3918071269922659E-003
          60          50   1.3871116565147831E-002
          60          51   1.3785367150074678E-002
          60          52   4.2238032542119899E-003
          60          61  0.56540702484137206     
