   3.700000000000E-001         1  -1.380163012523E-010   1.731494055641E+003   4.653308639311E+002   1.022825173822E+006   2.092012315095E+005   1.300000000000E-004   5.129688352788E-001   4.241593283216E+003
   3.800000000000E-001         1  -3.099365578216E-010   1.728237581784E+003   4.670619433958E+002   1.019763211282E+006   2.122486212214E+005   1.300000000000E-004   5.136314946057E-001   4.245854038143E+003
   3.900000000000E-001         1  -3.837912590136E-010   1.725129569780E+003   4.687188957766E+002   1.016820426136E+006   2.151793577857E+005   1.300000000000E-004   5.142684575398E-001   4.249922451266E+003
   4.000000000000E-001         1  -5.526162144714E-010   1.724137278770E+003   4.692515265941E+002   1.015876066968E+006   2.161259474517E+005   1.300000000000E-004   5.144748128992E-001   4.251232166615E+003
   4.100000000000E-001         1  -5.647123170181E-010   1.723151341793E+003   4.697813695014E+002   1.014935366227E+006   2.170689511800E+005   1.300000000000E-004   5.146803309942E-001   4.252534823486E+003
   4.200000000000E-001         1  -7.339111948754E-010   1.722171624483E+003   4.703084616227E+002   1.013997854552E+006   2.180084133226E+005   1.300000000000E-004   5.148849220309E-001   4.253828486660E+003
   4.300000000000E-001         1  -7.757976899607E-010   1.720514754915E+003   4.712000169217E+002   1.012409140915E+006   2.195996605942E+005   1.300000000000E-004   5.152308212758E-001   4.256010054389E+003
   4.400000000000E-001         1  -9.388779075004E-010   1.718400317034E+003   4.723387139380E+002   1.010371878341E+006   2.216368355819E+005   1.300000000000E-004   5.156733321944E-001   4.258791440471E+003
   4.500000000000E-001         1  -1.238943659902E-009   1.716312914920E+003   4.734648724278E+002   1.008350258336E+006   2.236578179050E+005   1.300000000000E-004   5.161121683682E-001   4.261536750252E+003
   4.600000000000E-001         1  -1.506173456717E-009   1.713926711370E+003   4.747533915835E+002   1.006027813703E+006   2.259771562902E+005   1.300000000000E-004   5.166151810566E-001   4.264669680329E+003
   4.700000000000E-001         1  -2.043521404901E-009   1.711573951161E+003   4.760260029219E+002   1.003726205533E+006   2.282758841788E+005   1.300000000000E-004   5.171129541818E-001   4.267754884203E+003
   4.800000000000E-001         1  -2.587370820293E-009   1.709031734369E+003   4.774024080487E+002   1.001226344273E+006   2.307706236940E+005   1.300000000000E-004   5.176522094210E-001   4.271079264532E+003
   4.900000000000E-001         1  -3.291738947236E-009   1.706526521216E+003   4.787608129710E+002   9.987506787008E+005   2.332419609268E+005   1.300000000000E-004   5.181858065259E-001   4.274350487188E+003
   5.000000000000E-001         1  -4.340371249073E-009   1.704056961339E+003   4.801017400535E+002   9.962979759844E+005   2.356905345039E+005   1.300000000000E-004   5.187144743604E-001   4.277570657759E+003
   5.100000000000E-001         1  -5.565722637449E-009   1.701472625711E+003   4.815060043879E+002   9.937180463628E+005   2.382640858800E+005   1.300000000000E-004   5.192710278080E-001   4.280937700114E+003
   5.200000000000E-001         1  -7.298216802407E-009   1.698925483994E+003   4.828917305663E+002   9.911617284487E+005   2.408134048026E+005   1.300000000000E-004   5.198234686906E-001   4.284253249904E+003
   5.300000000000E-001         1  -9.312231556733E-009   1.696414507847E+003   4.842594539325E+002   9.886290735182E+005   2.433391482693E+005   1.300000000000E-004   5.203712211981E-001   4.287517116401E+003
   5.400000000000E-001         1  -1.209067750202E-008   1.693938714525E+003   4.856096877361E+002   9.861199266871E+005   2.458419460780E+005   1.300000000000E-004   5.209144868966E-001   4.290729714604E+003
   5.500000000000E-001         1  -1.541986424100E-008   1.691398339046E+003   4.869963072558E+002   9.835311620206E+005   2.484216727816E+005   1.300000000000E-004   5.214736519652E-001   4.294013873282E+003
   5.600000000000E-001         1  -1.979169607224E-008   1.688893782039E+003   4.883650660732E+002   9.809667430620E+005   2.509778787939E+005   1.300000000000E-004   5.220277498497E-001   4.297242469430E+003
   5.700000000000E-001         1  -2.514645632096E-008   1.686424197959E+003   4.897164624305E+002   9.784260753475E+005   2.535111775765E+005   1.300000000000E-004   5.225756986840E-001   4.300412778129E+003
   5.800000000000E-001         1  -3.205741886281E-008   1.683988677522E+003   4.910509754951E+002   9.759085938795E+005   2.560221588875E+005   1.300000000000E-004   5.231187218159E-001   4.303530407315E+003
   5.900000000000E-001         1  -4.066953175469E-008   1.681586223289E+003   4.923690650548E+002   9.734123804854E+005   2.585113888037E+005   1.300000000000E-004   5.236572863779E-001   4.306598019287E+003
   6.000000000000E-001         1  -5.110474633867E-008   1.679215878106E+003   4.936711721182E+002   9.709369553654E+005   2.609794105925E+005   1.300000000000E-004   5.241923599057E-001   4.309620847969E+003
   6.100000000000E-001         1  -6.399358314408E-008   1.676812882442E+003   4.949923949359E+002   9.684152325845E+005   2.634926721677E+005   1.300000000000E-004   5.247385922170E-001   4.312680140213E+003
   6.200000000000E-001         1  -8.034437781864E-008   1.674441823984E+003   4.962976495596E+002   9.659146652298E+005   2.659846619451E+005   1.300000000000E-004   5.252796251266E-001   4.315686181086E+003
   6.300000000000E-001         1  -1.002460272563E-007   1.672101901196E+003   4.975873531233E+002   9.634346723881E+005   2.684558958504E+005   1.300000000000E-004   5.258154145295E-001   4.318640294619E+003
   6.400000000000E-001         1  -1.246169656830E-007   1.669792350224E+003   4.988619082465E+002   9.609760262887E+005   2.709068719105E+005   1.300000000000E-004   5.263459267105E-001   4.321542639195E+003
   6.500000000000E-001         1  -1.541704208079E-007   1.667512375023E+003   5.001217024560E+002   9.585384015790E+005   2.733380698152E+005   1.300000000000E-004   5.268731312382E-001   4.324398415320E+003
   6.600000000000E-001         1  -1.900643366053E-007   1.665261339753E+003   5.013671085708E+002   9.561205624768E+005   2.757499514950E+005   1.300000000000E-004   5.273983774109E-001   4.327211834511E+003
   6.700000000000E-001         1  -2.333479679940E-007   1.663038823456E+003   5.025984848999E+002   9.537238352361E+005   2.781429614872E+005   1.300000000000E-004   5.279196203902E-001   4.329981697993E+003
   6.800000000000E-001         1  -2.853668973016E-007   1.660844194105E+003   5.038161761731E+002   9.513462873779E+005   2.805175279352E+005   1.300000000000E-004   5.284375412940E-001   4.332710248751E+003
   6.900000000000E-001         1  -3.476161348836E-007   1.658636485809E+003   5.050426403829E+002   9.489420788415E+005   2.829173342973E+005   1.300000000000E-004   5.289627891328E-001   4.335449046858E+003
   7.000000000000E-001         1  -4.232156161971E-007   1.656456116687E+003   5.062555963776E+002   9.465518294711E+005   2.852988646446E+005   1.300000000000E-004   5.294846697652E-001   4.338144940330E+003
